codigo,nome_estacao,uf,mes,temperatura,ano,mes_num
83842.0,Curitiba,PR,junho,13.1,1961 - 1991,6
83842.0,Curitiba,PR,julho,12.9,1961 - 1991,7
83842.0,Curitiba,PR,agosto,14.1,1961 - 1991,8
83842.0,Curitiba,PR,setembro,15.0,1961 - 1991,9
83842.0,Curitiba,PR,outubro,16.5,1961 - 1991,10
83842.0,Curitiba,PR,novembro,18.2,1961 - 1991,11
83842.0,Curitiba,PR,dezembro,19.3,1961 - 1991,12
83842.0,Curitiba,PR,janeiro,20.9,1981 - 2011,1
83842.0,Curitiba,PR,fevereiro,21.0,1981 - 2011,2
83842.0,Curitiba,PR,marco,20.1,1981 - 2011,3
83842.0,Curitiba,PR,abril,18.3,1981 - 2011,4
83842.0,Curitiba,PR,maio,15.1,1981 - 2011,5
83842.0,Curitiba,PR,junho,13.9,1981 - 2011,6
83842.0,Curitiba,PR,julho,13.5,1981 - 2011,7
83842.0,Curitiba,PR,agosto,14.6,1981 - 2011,8
83842.0,Curitiba,PR,setembro,15.3,1981 - 2011,9
83842.0,Curitiba,PR,outubro,17.1,1981 - 2011,10
83842.0,Curitiba,PR,novembro,18.9,1981 - 2011,11
83842.0,Curitiba,PR,dezembro,20.2,1981 - 2011,12
83842.0,Curitiba,PR,janeiro,21.3,1991 - 2021,1
83842.0,Curitiba,PR,fevereiro,21.4,1991 - 2021,2
83842.0,Curitiba,PR,marco,20.3,1991 - 2021,3
83842.0,Curitiba,PR,abril,18.5,1991 - 2021,4
83842.0,Curitiba,PR,maio,15.5,1991 - 2021,5
83842.0,Curitiba,PR,junho,14.3,1991 - 2021,6
83842.0,Curitiba,PR,julho,13.8,1991 - 2021,7
83842.0,Curitiba,PR,agosto,14.9,1991 - 2021,8
83842.0,Curitiba,PR,setembro,16.0,1991 - 2021,9
83842.0,Curitiba,PR,outubro,17.7,1991 - 2021,10
83842.0,Curitiba,PR,novembro,18.9,1991 - 2021,11
83842.0,Curitiba,PR,dezembro,20.7,1991 - 2021,12
83883.0,Chapecó,SC,janeiro,22.8,1961 - 1991,1
83883.0,Chapecó,SC,fevereiro,22.9,1961 - 1991,2
83883.0,Chapecó,SC,marco,21.5,1961 - 1991,3
83883.0,Chapecó,SC,abril,18.5,1961 - 1991,4
83883.0,Chapecó,SC,maio,16.0,1961 - 1991,5
83883.0,Chapecó,SC,junho,14.1,1961 - 1991,6
83883.0,Chapecó,SC,julho,15.0,1961 - 1991,7
83883.0,Chapecó,SC,agosto,15.6,1961 - 1991,8
83883.0,Chapecó,SC,setembro,16.4,1961 - 1991,9
83883.0,Chapecó,SC,outubro,19.1,1961 - 1991,10
83883.0,Chapecó,SC,novembro,20.6,1961 - 1991,11
83883.0,Chapecó,SC,dezembro,22.2,1961 - 1991,12
83883.0,Chapecó,SC,janeiro,23.5,1981 - 2011,1
83883.0,Chapecó,SC,fevereiro,22.9,1981 - 2011,2
83883.0,Chapecó,SC,marco,22.0,1981 - 2011,3
83883.0,Chapecó,SC,abril,19.3,1981 - 2011,4
83883.0,Chapecó,SC,maio,15.9,1981 - 2011,5
83883.0,Chapecó,SC,junho,14.8,1981 - 2011,6
83883.0,Chapecó,SC,julho,14.4,1981 - 2011,7
83883.0,Chapecó,SC,agosto,16.1,1981 - 2011,8
83883.0,Chapecó,SC,setembro,17.1,1981 - 2011,9
83883.0,Chapecó,SC,outubro,19.8,1981 - 2011,10
83883.0,Chapecó,SC,novembro,21.4,1981 - 2011,11
83883.0,Chapecó,SC,dezembro,23.0,1981 - 2011,12
83883.0,Chapecó,SC,janeiro,23.6,1991 - 2021,1
83883.0,Chapecó,SC,fevereiro,23.1,1991 - 2021,2
83883.0,Chapecó,SC,marco,22.0,1991 - 2021,3
83883.0,Chapecó,SC,abril,19.5,1991 - 2021,4
83883.0,Chapecó,SC,maio,15.8,1991 - 2021,5
83883.0,Chapecó,SC,junho,14.7,1991 - 2021,6
83883.0,Chapecó,SC,julho,14.4,1991 - 2021,7
83883.0,Chapecó,SC,agosto,16.6,1991 - 2021,8
83883.0,Chapecó,SC,setembro,17.4,1991 - 2021,9
83883.0,Chapecó,SC,outubro,19.8,1991 - 2021,10
83883.0,Chapecó,SC,novembro,21.5,1991 - 2021,11
83883.0,Chapecó,SC,dezembro,23.1,1991 - 2021,12
83887.0,Campos Novos,SC,janeiro,20.7,1961 - 1991,1
83887.0,Campos Novos,SC,fevereiro,20.7,1961 - 1991,2
83887.0,Campos Novos,SC,marco,19.5,1961 - 1991,3
83887.0,Campos Novos,SC,abril,16.5,1961 - 1991,4
83887.0,Campos Novos,SC,maio,14.2,1961 - 1991,5
83887.0,Campos Novos,SC,junho,12.5,1961 - 1991,6
83887.0,Campos Novos,SC,julho,12.9,1961 - 1991,7
83887.0,Campos Novos,SC,agosto,13.3,1961 - 1991,8
83887.0,Campos Novos,SC,setembro,14.7,1961 - 1991,9
83887.0,Campos Novos,SC,outubro,16.4,1961 - 1991,10
83887.0,Campos Novos,SC,novembro,18.2,1961 - 1991,11
83887.0,Campos Novos,SC,dezembro,19.9,1961 - 1991,12
83887.0,Campos Novos,SC,janeiro,20.8,1981 - 2011,1
83887.0,Campos Novos,SC,fevereiro,20.5,1981 - 2011,2
83887.0,Campos Novos,SC,marco,19.5,1981 - 2011,3
83887.0,Campos Novos,SC,abril,17.1,1981 - 2011,4
83887.0,Campos Novos,SC,maio,13.6,1981 - 2011,5
83887.0,Campos Novos,SC,junho,12.6,1981 - 2011,6
83887.0,Campos Novos,SC,julho,12.1,1981 - 2011,7
83887.0,Campos Novos,SC,agosto,13.7,1981 - 2011,8
83887.0,Campos Novos,SC,setembro,14.5,1981 - 2011,9
83887.0,Campos Novos,SC,outubro,16.9,1981 - 2011,10
83887.0,Campos Novos,SC,novembro,18.8,1981 - 2011,11
83887.0,Campos Novos,SC,dezembro,20.4,1981 - 2011,12
83887.0,Campos Novos,SC,janeiro,20.8,1991 - 2021,1
83887.0,Campos Novos,SC,fevereiro,20.6,1991 - 2021,2
83887.0,Campos Novos,SC,marco,19.4,1991 - 2021,3
83887.0,Campos Novos,SC,abril,17.1,1991 - 2021,4
83887.0,Campos Novos,SC,maio,13.6,1991 - 2021,5
83887.0,Campos Novos,SC,junho,12.5,1991 - 2021,6
83887.0,Campos Novos,SC,julho,12.1,1991 - 2021,7
83887.0,Campos Novos,SC,agosto,13.8,1991 - 2021,8
83887.0,Campos Novos,SC,setembro,14.6,1991 - 2021,9
83887.0,Campos Novos,SC,outubro,17.0,1991 - 2021,10
83887.0,Campos Novos,SC,novembro,18.7,1991 - 2021,11
83887.0,Campos Novos,SC,dezembro,20.4,1991 - 2021,12
83891.0,Lages,SC,janeiro,20.2,1961 - 1991,1
83891.0,Lages,SC,fevereiro,20.3,1961 - 1991,2
83891.0,Lages,SC,marco,18.8,1961 - 1991,3
83891.0,Lages,SC,abril,15.6,1961 - 1991,4
83891.0,Lages,SC,maio,12.9,1961 - 1991,5
83891.0,Lages,SC,junho,11.1,1961 - 1991,6
83891.0,Lages,SC,julho,11.1,1961 - 1991,7
83891.0,Lages,SC,agosto,11.9,1961 - 1991,8
83891.0,Lages,SC,setembro,14.0,1961 - 1991,9
83891.0,Lages,SC,outubro,15.4,1961 - 1991,10
83891.0,Lages,SC,novembro,17.3,1961 - 1991,11
83891.0,Lages,SC,dezembro,19.0,1961 - 1991,12
83891.0,Lages,SC,janeiro,20.6,1981 - 2011,1
83891.0,Lages,SC,fevereiro,20.4,1981 - 2011,2
83891.0,Lages,SC,marco,19.4,1981 - 2011,3
83891.0,Lages,SC,abril,16.6,1981 - 2011,4
83891.0,Lages,SC,maio,13.1,1981 - 2011,5
83891.0,Lages,SC,junho,11.6,1981 - 2011,6
83891.0,Lages,SC,julho,11.1,1981 - 2011,7
83891.0,Lages,SC,agosto,12.6,1981 - 2011,8
83891.0,Lages,SC,setembro,13.9,1981 - 2011,9
83891.0,Lages,SC,outubro,16.2,1981 - 2011,10
83891.0,Lages,SC,novembro,18.0,1981 - 2011,11
83891.0,Lages,SC,dezembro,19.9,1981 - 2011,12
83891.0,Lages,SC,janeiro,20.6,1991 - 2021,1
83891.0,Lages,SC,fevereiro,20.6,1991 - 2021,2
83891.0,Lages,SC,marco,19.2,1991 - 2021,3
83891.0,Lages,SC,abril,16.7,1991 - 2021,4
83891.0,Lages,SC,maio,13.0,1991 - 2021,5
83891.0,Lages,SC,junho,11.5,1991 - 2021,6
83891.0,Lages,SC,julho,11.1,1991 - 2021,7
83891.0,Lages,SC,agosto,12.8,1991 - 2021,8
83891.0,Lages,SC,setembro,13.9,1991 - 2021,9
83891.0,Lages,SC,outubro,16.2,1991 - 2021,10
83891.0,Lages,SC,novembro,17.9,1991 - 2021,11
83891.0,Lages,SC,dezembro,19.9,1991 - 2021,12
83897.0,Florianópolis,SC,janeiro,24.2,1961 - 1991,1
83897.0,Florianópolis,SC,fevereiro,24.6,1961 - 1991,2
83897.0,Florianópolis,SC,marco,23.6,1961 - 1991,3
83897.0,Florianópolis,SC,abril,21.1,1961 - 1991,4
83897.0,Florianópolis,SC,maio,18.9,1961 - 1991,5
83897.0,Florianópolis,SC,junho,16.7,1961 - 1991,6
83897.0,Florianópolis,SC,julho,16.5,1961 - 1991,7
83897.0,Florianópolis,SC,agosto,16.9,1961 - 1991,8
83897.0,Florianópolis,SC,setembro,17.9,1961 - 1991,9
83897.0,Florianópolis,SC,outubro,19.6,1961 - 1991,10
83897.0,Florianópolis,SC,novembro,21.3,1961 - 1991,11
83897.0,Florianópolis,SC,dezembro,23.0,1961 - 1991,12
83897.0,Florianópolis,SC,janeiro,24.9,1981 - 2011,1
83897.0,Florianópolis,SC,fevereiro,25.1,1981 - 2011,2
83897.0,Florianópolis,SC,marco,24.5,1981 - 2011,3
83897.0,Florianópolis,SC,abril,22.2,1981 - 2011,4
83897.0,Florianópolis,SC,maio,19.2,1981 - 2011,5
83897.0,Florianópolis,SC,junho,17.2,1981 - 2011,6
83897.0,Florianópolis,SC,julho,16.4,1981 - 2011,7
83897.0,Florianópolis,SC,agosto,17.0,1981 - 2011,8
83897.0,Florianópolis,SC,setembro,18.3,1981 - 2011,9
83897.0,Florianópolis,SC,outubro,20.3,1981 - 2011,10
83897.0,Florianópolis,SC,novembro,22.2,1981 - 2011,11
83897.0,Florianópolis,SC,dezembro,24.0,1981 - 2011,12
83897.0,Florianópolis,SC,janeiro,25.2,1991 - 2021,1
83897.0,Florianópolis,SC,fevereiro,25.3,1991 - 2021,2
83897.0,Florianópolis,SC,marco,24.4,1991 - 2021,3
83897.0,Florianópolis,SC,abril,22.4,1991 - 2021,4
83897.0,Florianópolis,SC,maio,19.5,1991 - 2021,5
83897.0,Florianópolis,SC,junho,17.2,1991 - 2021,6
83897.0,Florianópolis,SC,julho,16.5,1991 - 2021,7
83897.0,Florianópolis,SC,agosto,17.4,1991 - 2021,8
83897.0,Florianópolis,SC,setembro,18.7,1991 - 2021,9
83897.0,Florianópolis,SC,outubro,20.6,1991 - 2021,10
83897.0,Florianópolis,SC,novembro,22.3,1991 - 2021,11
83897.0,Florianópolis,SC,dezembro,24.2,1991 - 2021,12
83907.0,São Luiz Gonzaga,RS,janeiro,24.9,1961 - 1991,1
83907.0,São Luiz Gonzaga,RS,fevereiro,24.5,1961 - 1991,2
83907.0,São Luiz Gonzaga,RS,marco,22.8,1961 - 1991,3
83907.0,São Luiz Gonzaga,RS,abril,19.4,1961 - 1991,4
83907.0,São Luiz Gonzaga,RS,maio,16.9,1961 - 1991,5
83907.0,São Luiz Gonzaga,RS,junho,14.6,1961 - 1991,6
83907.0,São Luiz Gonzaga,RS,julho,14.9,1961 - 1991,7
83907.0,São Luiz Gonzaga,RS,agosto,15.5,1961 - 1991,8
83907.0,São Luiz Gonzaga,RS,setembro,17.6,1961 - 1991,9
83907.0,São Luiz Gonzaga,RS,outubro,19.8,1961 - 1991,10
83907.0,São Luiz Gonzaga,RS,novembro,22.0,1961 - 1991,11
83907.0,São Luiz Gonzaga,RS,dezembro,24.2,1961 - 1991,12
83907.0,São Luiz Gonzaga,RS,janeiro,26.0,1981 - 2011,1
83907.0,São Luiz Gonzaga,RS,fevereiro,25.0,1981 - 2011,2
83907.0,São Luiz Gonzaga,RS,marco,24.0,1981 - 2011,3
83907.0,São Luiz Gonzaga,RS,abril,20.9,1981 - 2011,4
83907.0,São Luiz Gonzaga,RS,maio,17.3,1981 - 2011,5
83907.0,São Luiz Gonzaga,RS,junho,15.8,1981 - 2011,6
83907.0,São Luiz Gonzaga,RS,julho,14.7,1981 - 2011,7
83907.0,São Luiz Gonzaga,RS,agosto,16.7,1981 - 2011,8
83907.0,São Luiz Gonzaga,RS,setembro,18.0,1981 - 2011,9
83907.0,São Luiz Gonzaga,RS,outubro,20.9,1981 - 2011,10
83907.0,São Luiz Gonzaga,RS,novembro,23.1,1981 - 2011,11
83907.0,São Luiz Gonzaga,RS,dezembro,25.5,1981 - 2011,12
83907.0,São Luiz Gonzaga,RS,janeiro,26.0,1991 - 2021,1
83907.0,São Luiz Gonzaga,RS,fevereiro,25.2,1991 - 2021,2
83907.0,São Luiz Gonzaga,RS,marco,23.8,1991 - 2021,3
83907.0,São Luiz Gonzaga,RS,abril,21.1,1991 - 2021,4
83907.0,São Luiz Gonzaga,RS,maio,17.3,1991 - 2021,5
83907.0,São Luiz Gonzaga,RS,junho,15.6,1991 - 2021,6
83907.0,São Luiz Gonzaga,RS,julho,14.9,1991 - 2021,7
83907.0,São Luiz Gonzaga,RS,agosto,16.9,1991 - 2021,8
83907.0,São Luiz Gonzaga,RS,setembro,18.2,1991 - 2021,9
83907.0,São Luiz Gonzaga,RS,outubro,21.0,1991 - 2021,10
83907.0,São Luiz Gonzaga,RS,novembro,23.3,1991 - 2021,11
83907.0,São Luiz Gonzaga,RS,dezembro,25.4,1991 - 2021,12
83912.0,Cruz Alta,RS,janeiro,23.3,1961 - 1991,1
83912.0,Cruz Alta,RS,fevereiro,23.0,1961 - 1991,2
83912.0,Cruz Alta,RS,marco,21.4,1961 - 1991,3
83912.0,Cruz Alta,RS,abril,18.5,1961 - 1991,4
83912.0,Cruz Alta,RS,maio,16.0,1961 - 1991,5
83912.0,Cruz Alta,RS,junho,13.5,1961 - 1991,6
83912.0,Cruz Alta,RS,julho,13.6,1961 - 1991,7
83912.0,Cruz Alta,RS,agosto,14.7,1961 - 1991,8
83912.0,Cruz Alta,RS,setembro,16.3,1961 - 1991,9
83912.0,Cruz Alta,RS,outubro,18.4,1961 - 1991,10
83912.0,Cruz Alta,RS,novembro,20.8,1961 - 1991,11
83912.0,Cruz Alta,RS,dezembro,22.6,1961 - 1991,12
83912.0,Cruz Alta,RS,janeiro,23.6,1981 - 2011,1
83912.0,Cruz Alta,RS,fevereiro,22.8,1981 - 2011,2
83912.0,Cruz Alta,RS,marco,21.8,1981 - 2011,3
83912.0,Cruz Alta,RS,abril,19.0,1981 - 2011,4
83912.0,Cruz Alta,RS,maio,15.5,1981 - 2011,5
83912.0,Cruz Alta,RS,junho,13.7,1981 - 2011,6
83912.0,Cruz Alta,RS,julho,12.9,1981 - 2011,7
83912.0,Cruz Alta,RS,agosto,14.8,1981 - 2011,8
83912.0,Cruz Alta,RS,setembro,15.9,1981 - 2011,9
83912.0,Cruz Alta,RS,outubro,18.8,1981 - 2011,10
83912.0,Cruz Alta,RS,novembro,21.1,1981 - 2011,11
83912.0,Cruz Alta,RS,dezembro,23.3,1981 - 2011,12
83912.0,Cruz Alta,RS,janeiro,23.7,1991 - 2021,1
83912.0,Cruz Alta,RS,fevereiro,23.0,1991 - 2021,2
83912.0,Cruz Alta,RS,marco,21.8,1991 - 2021,3
83912.0,Cruz Alta,RS,abril,19.2,1991 - 2021,4
83912.0,Cruz Alta,RS,maio,15.7,1991 - 2021,5
83912.0,Cruz Alta,RS,junho,13.8,1991 - 2021,6
83912.0,Cruz Alta,RS,julho,13.0,1991 - 2021,7
83912.0,Cruz Alta,RS,agosto,15.0,1991 - 2021,8
83912.0,Cruz Alta,RS,setembro,16.3,1991 - 2021,9
83912.0,Cruz Alta,RS,outubro,19.1,1991 - 2021,10
83912.0,Cruz Alta,RS,novembro,21.4,1991 - 2021,11
83912.0,Cruz Alta,RS,dezembro,23.3,1991 - 2021,12
83914.0,Passo Fundo,RS,janeiro,22.1,1961 - 1991,1
83914.0,Passo Fundo,RS,fevereiro,22.0,1961 - 1991,2
83914.0,Passo Fundo,RS,marco,20.5,1961 - 1991,3
83914.0,Passo Fundo,RS,abril,17.6,1961 - 1991,4
83914.0,Passo Fundo,RS,maio,15.2,1961 - 1991,5
83914.0,Passo Fundo,RS,junho,12.9,1961 - 1991,6
83914.0,Passo Fundo,RS,julho,13.3,1961 - 1991,7
83914.0,Passo Fundo,RS,agosto,13.9,1961 - 1991,8
83914.0,Passo Fundo,RS,setembro,15.7,1961 - 1991,9
83914.0,Passo Fundo,RS,outubro,17.6,1961 - 1991,10
83914.0,Passo Fundo,RS,novembro,19.6,1961 - 1991,11
83914.0,Passo Fundo,RS,dezembro,21.4,1961 - 1991,12
83914.0,Passo Fundo,RS,janeiro,22.2,1981 - 2011,1
83914.0,Passo Fundo,RS,fevereiro,21.7,1981 - 2011,2
83914.0,Passo Fundo,RS,marco,20.7,1981 - 2011,3
83914.0,Passo Fundo,RS,abril,18.0,1981 - 2011,4
83914.0,Passo Fundo,RS,maio,14.8,1981 - 2011,5
83914.0,Passo Fundo,RS,junho,13.1,1981 - 2011,6
83914.0,Passo Fundo,RS,julho,12.4,1981 - 2011,7
83914.0,Passo Fundo,RS,agosto,14.1,1981 - 2011,8
83914.0,Passo Fundo,RS,setembro,15.1,1981 - 2011,9
83914.0,Passo Fundo,RS,outubro,18.0,1981 - 2011,10
83914.0,Passo Fundo,RS,novembro,20.0,1981 - 2011,11
83914.0,Passo Fundo,RS,dezembro,21.8,1981 - 2011,12
83914.0,Passo Fundo,RS,janeiro,22.3,1991 - 2021,1
83914.0,Passo Fundo,RS,fevereiro,21.8,1991 - 2021,2
83914.0,Passo Fundo,RS,marco,20.8,1991 - 2021,3
83914.0,Passo Fundo,RS,abril,18.3,1991 - 2021,4
83914.0,Passo Fundo,RS,maio,14.7,1991 - 2021,5
83914.0,Passo Fundo,RS,junho,13.1,1991 - 2021,6
83914.0,Passo Fundo,RS,julho,12.5,1991 - 2021,7
83914.0,Passo Fundo,RS,agosto,14.4,1991 - 2021,8
83914.0,Passo Fundo,RS,setembro,15.6,1991 - 2021,9
83914.0,Passo Fundo,RS,outubro,18.2,1991 - 2021,10
83914.0,Passo Fundo,RS,novembro,20.2,1991 - 2021,11
83914.0,Passo Fundo,RS,dezembro,22.0,1991 - 2021,12
83919.0,Bom Jesus,RS,janeiro,18.6,1961 - 1991,1
83919.0,Bom Jesus,RS,fevereiro,19.0,1961 - 1991,2
83919.0,Bom Jesus,RS,marco,17.7,1961 - 1991,3
83919.0,Bom Jesus,RS,abril,14.8,1961 - 1991,4
83919.0,Bom Jesus,RS,maio,12.6,1961 - 1991,5
83919.0,Bom Jesus,RS,junho,11.0,1961 - 1991,6
83919.0,Bom Jesus,RS,julho,11.3,1961 - 1991,7
83919.0,Bom Jesus,RS,agosto,11.6,1961 - 1991,8
83919.0,Bom Jesus,RS,setembro,13.2,1961 - 1991,9
83919.0,Bom Jesus,RS,outubro,14.2,1961 - 1991,10
83919.0,Bom Jesus,RS,novembro,15.6,1961 - 1991,11
83919.0,Bom Jesus,RS,dezembro,17.8,1961 - 1991,12
83919.0,Bom Jesus,RS,janeiro,19.0,1981 - 2011,1
83919.0,Bom Jesus,RS,fevereiro,18.9,1981 - 2011,2
83919.0,Bom Jesus,RS,marco,17.9,1981 - 2011,3
83919.0,Bom Jesus,RS,abril,15.3,1981 - 2011,4
83919.0,Bom Jesus,RS,maio,12.0,1981 - 2011,5
83919.0,Bom Jesus,RS,junho,10.9,1981 - 2011,6
83919.0,Bom Jesus,RS,julho,10.2,1981 - 2011,7
83919.0,Bom Jesus,RS,agosto,11.7,1981 - 2011,8
83919.0,Bom Jesus,RS,setembro,12.5,1981 - 2011,9
83919.0,Bom Jesus,RS,outubro,15.0,1981 - 2011,10
83919.0,Bom Jesus,RS,novembro,16.5,1981 - 2011,11
83919.0,Bom Jesus,RS,dezembro,18.2,1981 - 2011,12
83919.0,Bom Jesus,RS,janeiro,19.4,1991 - 2021,1
83919.0,Bom Jesus,RS,fevereiro,19.2,1991 - 2021,2
83919.0,Bom Jesus,RS,marco,18.0,1991 - 2021,3
83919.0,Bom Jesus,RS,abril,15.6,1991 - 2021,4
83919.0,Bom Jesus,RS,maio,12.3,1991 - 2021,5
83919.0,Bom Jesus,RS,junho,11.1,1991 - 2021,6
83919.0,Bom Jesus,RS,julho,10.5,1991 - 2021,7
83919.0,Bom Jesus,RS,agosto,12.2,1991 - 2021,8
83919.0,Bom Jesus,RS,setembro,13.2,1991 - 2021,9
83919.0,Bom Jesus,RS,outubro,15.3,1991 - 2021,10
83919.0,Bom Jesus,RS,novembro,16.7,1991 - 2021,11
83919.0,Bom Jesus,RS,dezembro,18.6,1991 - 2021,12
83920.0,São Joaquim,SC,janeiro,16.8,1961 - 1991,1
83920.0,São Joaquim,SC,fevereiro,17.1,1961 - 1991,2
83920.0,São Joaquim,SC,marco,15.9,1961 - 1991,3
83920.0,São Joaquim,SC,abril,13.2,1961 - 1991,4
83920.0,São Joaquim,SC,maio,11.4,1961 - 1991,5
83920.0,São Joaquim,SC,junho,9.7,1961 - 1991,6
83920.0,São Joaquim,SC,julho,9.8,1961 - 1991,7
83920.0,São Joaquim,SC,agosto,10.7,1961 - 1991,8
83920.0,São Joaquim,SC,setembro,12.0,1961 - 1991,9
83920.0,São Joaquim,SC,outubro,12.8,1961 - 1991,10
83920.0,São Joaquim,SC,novembro,14.4,1961 - 1991,11
83920.0,São Joaquim,SC,dezembro,16.0,1961 - 1991,12
83920.0,São Joaquim,SC,janeiro,17.1,1981 - 2011,1
83920.0,São Joaquim,SC,fevereiro,17.1,1981 - 2011,2
83920.0,São Joaquim,SC,marco,16.1,1981 - 2011,3
83920.0,São Joaquim,SC,abril,13.8,1981 - 2011,4
83920.0,São Joaquim,SC,maio,10.9,1981 - 2011,5
83920.0,São Joaquim,SC,junho,10.0,1981 - 2011,6
83920.0,São Joaquim,SC,julho,9.5,1981 - 2011,7
83920.0,São Joaquim,SC,agosto,11.1,1981 - 2011,8
83920.0,São Joaquim,SC,setembro,11.2,1981 - 2011,9
83920.0,São Joaquim,SC,outubro,13.5,1981 - 2011,10
83920.0,São Joaquim,SC,novembro,14.9,1981 - 2011,11
83920.0,São Joaquim,SC,dezembro,16.4,1981 - 2011,12
83920.0,São Joaquim,SC,janeiro,17.2,1991 - 2021,1
83920.0,São Joaquim,SC,fevereiro,17.3,1991 - 2021,2
83920.0,São Joaquim,SC,marco,16.1,1991 - 2021,3
83920.0,São Joaquim,SC,abril,13.9,1991 - 2021,4
83920.0,São Joaquim,SC,maio,10.8,1991 - 2021,5
83920.0,São Joaquim,SC,junho,9.8,1991 - 2021,6
83920.0,São Joaquim,SC,julho,9.5,1991 - 2021,7
83920.0,São Joaquim,SC,agosto,11.3,1991 - 2021,8
83920.0,São Joaquim,SC,setembro,11.5,1991 - 2021,9
83920.0,São Joaquim,SC,outubro,13.5,1991 - 2021,10
83920.0,São Joaquim,SC,novembro,14.7,1991 - 2021,11
83920.0,São Joaquim,SC,dezembro,16.6,1991 - 2021,12
83927.0,Uruguaiana,RS,janeiro,25.9,1961 - 1991,1
83927.0,Uruguaiana,RS,fevereiro,25.1,1961 - 1991,2
83927.0,Uruguaiana,RS,marco,23.1,1961 - 1991,3
83927.0,Uruguaiana,RS,abril,19.8,1961 - 1991,4
83927.0,Uruguaiana,RS,maio,16.8,1961 - 1991,5
83927.0,Uruguaiana,RS,junho,13.8,1961 - 1991,6
83927.0,Uruguaiana,RS,julho,14.2,1961 - 1991,7
83927.0,Uruguaiana,RS,agosto,14.6,1961 - 1991,8
83927.0,Uruguaiana,RS,setembro,17.1,1961 - 1991,9
83927.0,Uruguaiana,RS,outubro,19.6,1961 - 1991,10
83927.0,Uruguaiana,RS,novembro,22.3,1961 - 1991,11
83927.0,Uruguaiana,RS,dezembro,24.7,1961 - 1991,12
83927.0,Uruguaiana,RS,janeiro,25.8,1981 - 2011,1
83927.0,Uruguaiana,RS,fevereiro,24.2,1981 - 2011,2
83927.0,Uruguaiana,RS,marco,23.1,1981 - 2011,3
83927.0,Uruguaiana,RS,abril,19.5,1981 - 2011,4
83927.0,Uruguaiana,RS,maio,15.9,1981 - 2011,5
83927.0,Uruguaiana,RS,junho,13.4,1981 - 2011,6
83927.0,Uruguaiana,RS,julho,12.6,1981 - 2011,7
83927.0,Uruguaiana,RS,agosto,14.5,1981 - 2011,8
83927.0,Uruguaiana,RS,setembro,16.4,1981 - 2011,9
83927.0,Uruguaiana,RS,outubro,19.4,1981 - 2011,10
83927.0,Uruguaiana,RS,novembro,22.1,1981 - 2011,11
83927.0,Uruguaiana,RS,dezembro,24.5,1981 - 2011,12
83927.0,Uruguaiana,RS,janeiro,25.8,1991 - 2021,1
83927.0,Uruguaiana,RS,fevereiro,24.7,1991 - 2021,2
83927.0,Uruguaiana,RS,marco,23.0,1991 - 2021,3
83927.0,Uruguaiana,RS,abril,19.6,1991 - 2021,4
83927.0,Uruguaiana,RS,maio,15.9,1991 - 2021,5
83927.0,Uruguaiana,RS,junho,13.5,1991 - 2021,6
83927.0,Uruguaiana,RS,julho,12.9,1991 - 2021,7
83927.0,Uruguaiana,RS,agosto,14.9,1991 - 2021,8
83927.0,Uruguaiana,RS,setembro,16.7,1991 - 2021,9
83927.0,Uruguaiana,RS,outubro,19.7,1991 - 2021,10
83927.0,Uruguaiana,RS,novembro,22.3,1991 - 2021,11
83927.0,Uruguaiana,RS,dezembro,24.6,1991 - 2021,12
83936.0,Santa Maria,RS,janeiro,24.2,1961 - 1991,1
83936.0,Santa Maria,RS,fevereiro,23.9,1961 - 1991,2
83936.0,Santa Maria,RS,marco,21.9,1961 - 1991,3
83936.0,Santa Maria,RS,abril,18.4,1961 - 1991,4
83936.0,Santa Maria,RS,maio,15.9,1961 - 1991,5
83936.0,Santa Maria,RS,junho,13.9,1961 - 1991,6
83936.0,Santa Maria,RS,julho,14.1,1961 - 1991,7
83936.0,Santa Maria,RS,agosto,14.2,1961 - 1991,8
83936.0,Santa Maria,RS,setembro,16.5,1961 - 1991,9
83936.0,Santa Maria,RS,outubro,18.6,1961 - 1991,10
83936.0,Santa Maria,RS,novembro,21.0,1961 - 1991,11
83936.0,Santa Maria,RS,dezembro,23.3,1961 - 1991,12
83936.0,Santa Maria,RS,janeiro,24.9,1981 - 2011,1
83936.0,Santa Maria,RS,fevereiro,24.0,1981 - 2011,2
83936.0,Santa Maria,RS,marco,22.9,1981 - 2011,3
83936.0,Santa Maria,RS,abril,19.4,1981 - 2011,4
83936.0,Santa Maria,RS,maio,16.0,1981 - 2011,5
83936.0,Santa Maria,RS,junho,14.2,1981 - 2011,6
83936.0,Santa Maria,RS,julho,13.4,1981 - 2011,7
83936.0,Santa Maria,RS,agosto,15.1,1981 - 2011,8
83936.0,Santa Maria,RS,setembro,16.4,1981 - 2011,9
83936.0,Santa Maria,RS,outubro,19.4,1981 - 2011,10
83936.0,Santa Maria,RS,novembro,21.6,1981 - 2011,11
83936.0,Santa Maria,RS,dezembro,24.1,1981 - 2011,12
83936.0,Santa Maria,RS,janeiro,25.0,1991 - 2021,1
83936.0,Santa Maria,RS,fevereiro,24.2,1991 - 2021,2
83936.0,Santa Maria,RS,marco,22.8,1991 - 2021,3
83936.0,Santa Maria,RS,abril,19.6,1991 - 2021,4
